@timestamp,@message
2019-09-09 07:01:24.105,"                          'pixel_height': 480.0,
"
2019-09-09 07:01:24.105,"                          'pixel_width': 960.0,
"
2019-09-09 07:01:24.105,"                          'shape': 'RECTANGLE',
"
2019-09-09 07:01:24.105,"                          'touch': [{'SINGLE': 'SINGLE'}],
"
2019-09-09 07:01:24.105,"                          'video': {'codecs': [{'H_264_41': 'H_264_41'}]}}},
"
2019-09-09 07:01:24.105," 'request': {'locale': 'it-IT',
"
2019-09-09 07:01:24.105,"             'object_type': 'LaunchRequest',
"
2019-09-09 07:01:24.105,"             'request_id': 'amzn1.echo-api.request.1cbe82d0-410d-45e0-b8c2-843b559b9e73',
"
2019-09-09 07:01:24.105,"             'task': None,
"
2019-09-09 07:01:24.105,"             'timestamp': datetime.datetime(2019, 9, 9, 7, 1, 24, tzinfo=tzlocal())},
"
2019-09-09 07:01:24.105," 'session': {'application': {'application_id': 'amzn1.ask.skill.859f3f22-5e02-441b-8893-83a6587cb8e9'},
"
2019-09-09 07:01:24.105,"             'attributes': None,
"
2019-09-09 07:01:24.105,"             'new': True,
"
2019-09-09 07:01:24.105,"             'session_id': 'amzn1.echo-api.session.29616d6d-a1db-4644-aa71-786ccb06db68',
"
2019-09-09 07:01:24.105,"             'user': {'access_token': None,
"
2019-09-09 07:01:24.105,"                      'permissions': None,
"
2019-09-09 07:01:24.105,"                      'user_id': 'amzn1.ask.account.AFIIBNUHE2Z5GEAPVZ6BH4M7MKLFRUQRTUWVANSJAT4ULC6WKRQBN2TESRCPHS3ZKAUICYOJEYYAYKE73RP5UGEPGLOE6IF3TXNNUI6TWNKGTGEB7O2KQAV64C34Y3FZQA67D4ASG2G3KXHSFBCXBBQF6ZWKQGXBZGIBUVGFRTNUPKRYM6E2IXD4PQKLCZG53LXCV6H3SAJZSHI'}},
"
2019-09-09 07:01:24.105," 'version': '1.0'}
"
2019-09-09 07:01:24.105,"
[INFO]	2019-09-09T07:01:24.47Z	d3282ada-09c4-48e4-92b2-f5bca66797ed	In LaunchRequestHandler
"
2019-09-09 07:01:24.105,"
[INFO]	2019-09-09T07:01:24.47Z	d3282ada-09c4-48e4-92b2-f5bca66797ed	Supports APL
"
2019-09-09 07:01:24.125,"
[INFO]	2019-09-09T07:01:24.105Z	d3282ada-09c4-48e4-92b2-f5bca66797ed	Response: {'can_fulfill_intent': None,
"
2019-09-09 07:01:24.125," 'card': None,
"
2019-09-09 07:01:24.125," 'directives': [{'datasources': None,
"
2019-09-09 07:01:24.125,"                 'document': {'commands': {},
"
2019-09-09 07:01:24.125,"                              'graphics': {},
"
2019-09-09 07:01:24.125,"                              'import': [{'name': 'alexa-layouts',
"
2019-09-09 07:01:24.125,"                                          'version': '1.0.0'},
"
2019-09-09 07:01:24.125,"                                         {'name': 'alexa-viewport-profiles',
"
2019-09-09 07:01:24.125,"                                          'version': '1.1.0'}],
"
2019-09-09 07:01:24.125,"                              'layouts': {},
"
2019-09-09 07:01:24.125,"                              'mainTemplate': {'items': [{'height': '100%',
"
2019-09-09 07:01:24.125,"                                                          'items': [{'height': '100%',
"
2019-09-09 07:01:24.125,"                                                                     'paddingLeft': '15vw',
"
2019-09-09 07:01:24.125,"                                                                     'paddingTop': '5vh',
"
2019-09-09 07:01:24.125,"                                                                     'position': 'absolute',
"
2019-09-09 07:01:24.125,"                                                                     'scale': 'best-fit',
"
2019-09-09 07:01:24.125,"                                                                     'source': 'https://www.arpae.it/sim/datiiningresso/Immagini/Radar/nowcast.png?t=${1==1}',
"
2019-09-09 07:01:24.125,"                                                                     'type': 'Image',
"
2019-09-09 07:01:24.125,"                                                                     'width': '90%'}],
"
2019-09-09 07:01:24.125,"                                                          'type': 'Container',
"
2019-09-09 07:01:24.125,"                                                          'when': '${@viewportProfile '
"
2019-09-09 07:01:24.125,"                                                                  '== '
"
2019-09-09 07:01:24.125,"                                                                  '@hubRoundSmall}',
"
2019-09-09 07:01:24.125,"                                                          'width': '100%'},
"
2019-09-09 07:01:24.125,"                                                         {'height': '100%',
"
2019-09-09 07:01:24.125,"                                                          'items': [{'height': '100%',
"
2019-09-09 07:01:24.125,"                                                                     'position': 'absolute',
"
2019-09-09 07:01:24.125,"                                                                     'scale': 'best-fit',
"
2019-09-09 07:01:24.125,"                                                                     'source': 'https://www.arpae.it/sim/datiiningresso/Immagini/Radar/nowcast.png?t=${1==1}',
"
2019-09-09 07:01:24.125,"                                                                     'type': 'Image',
"
2019-09-09 07:01:24.125,"                                                                     'width': '100%'}],
"
2019-09-09 07:01:24.125,"                                                          'type': 'Container',
"
2019-09-09 07:01:24.125,"                                                          'width': '100%'}],
"
2019-09-09 07:01:24.125,"                                               'parameters': ['payload']},
"
2019-09-09 07:01:24.125,"                              'onMount': [],
"
2019-09-09 07:01:24.125,"                              'settings': {},
"
2019-09-09 07:01:24.125,"                              'theme': 'dark',
"
2019-09-09 07:01:24.125,"                              'type': 'APL',
"
2019-09-09 07:01:24.125,"                              'version': '1.1'},
"
2019-09-09 07:01:24.125,"                 'object_type': 'Alexa.Presentation.APL.RenderDocument',
"
2019-09-09 07:01:24.125,"                 'packages': None,
"
2019-09-09 07:01:24.125,"                 'token': 'RadarMeteoER_Token'},
"
2019-09-09 07:01:24.125,"                {'commands': [{'delay': 5000,
"
2019-09-09 07:01:24.125,"                               'description': 'wait_5_sec',
"
2019-09-09 07:01:24.125,"                               'object_type': 'Idle',
"
2019-09-09 07:01:24.125,"                               'when': None}],
"
2019-09-09 07:01:24.125,"                 'object_type': 'Alexa.Presentation.APL.ExecuteCommands',
"
2019-09-09 07:01:24.125,"                 'token': 'RadarMeteoER_Token'},
"
2019-09-09 07:01:24.125,"                {'commands': [{'delay': 5,
"
2019-09-09 07:01:24.125,"                               'description': 'last command',
"
2019-09-09 07:01:24.125,"                               'object_type': 'Idle',
"
2019-09-09 07:01:24.125,"                               'when': None}],
"
2019-09-09 07:01:24.125,"                 'object_type': 'Alexa.Presentation.APL.ExecuteCommands',
"
2019-09-09 07:01:24.125,"                 'token': 'RadarMeteoER_Token'}],
"
2019-09-09 07:01:24.125," 'output_speech': {'object_type': 'SSML',
"
2019-09-09 07:01:24.125,"                   'play_behavior': None,
"
2019-09-09 07:01:24.125,"                   'ssml': '<speak>Previsione a tre ore</speak>'},
"
2019-09-09 07:01:24.125," 'reprompt': None,
"
2019-09-09 07:01:24.125," 'should_end_session': True}
"
2019-09-09 07:01:24.145,"END RequestId: d3282ada-09c4-48e4-92b2-f5bca66797ed
"
2019-09-09 07:01:24.145,"REPORT RequestId: d3282ada-09c4-48e4-92b2-f5bca66797ed	Duration: 101.78 ms	Billed Duration: 200 ms	Memory Size: 128 MB	Max Memory Used: 66 MB	
XRAY TraceId: 1-5d75f8c4-cb9f63e03d61bd2898c7cf40	SegmentId: 73fe87956dc09228	Sampled: false	
"
2019-09-09 07:01:25.146,"
"
